iso,period,index_buy,index_sell,index_2021_buy,index_2021_sell,index_direct_buy,index_direct_sell,tot_net,tot_net_direct,tot_net_2021,buy_stages,sell_stages
CZE,202007,116.70780699922314,96.59835283079606,97.35976497376562,61.13409940611863,116.83729990768916,95.32462553294259,82.76940104909954,81.58749441167906,62.79195458472164,chips,downstream+upstream
CZE,202008,123.45092166023916,97.59010501138698,102.98499327226364,61.761748580434066,123.43787722602325,96.28164308441039,79.05174274840479,78.00008007923863,59.971600344870836,chips,downstream+upstream
CZE,202009,127.27793115123494,110.13657244197009,106.17755385733399,69.70201841547382,126.01877382218815,106.3493538066511,86.53234024608945,84.3916748124446,65.64666060128799,chips,downstream+upstream
CZE,202010,128.97557380228704,112.17532762193858,107.59375808364572,70.99228329250802,127.84840359454373,108.45961826444355,86.97408688710128,84.83455030726121,65.98178607844247,chips,downstream+upstream
CZE,202011,128.63424725309795,118.58194289258674,107.30901729840778,75.04683125668095,127.74584703888496,115.37472983072404,92.18535920629868,90.31583609571648,69.93525161822022,chips,downstream+upstream
CZE,202012,127.13576761044934,136.81948100944197,106.05895845849476,86.588803096632,126.41303589083412,131.6133480358627,107.61682851411574,104.1137467416884,81.64213976372186,chips,downstream+upstream
CZE,202101,130.49396483846652,143.30926954977792,108.86042736843223,90.69598884176101,129.39402353869423,138.5737578012541,109.8206110352881,107.09440359879893,83.31401137605802,chips,downstream+upstream
CZE,202102,131.6531252050576,146.0826068873823,109.82741992668466,92.45114796730827,131.0459370957327,141.2209801267217,110.96022723338312,107.76448568837037,84.1785667268011,chips,downstream+upstream
CZE,202103,130.30165407089268,154.7378506395655,108.69999824535702,97.92878310728827,129.6692403167629,150.65517175261633,118.7535582283383,116.18420173094859,90.09087827788551,chips,downstream+upstream
CZE,202104,129.21973968790812,158.04203367594823,107.79744568475742,100.01989799985851,128.0824547562339,154.37865218681915,122.30486925422679,120.53067883546743,92.78503527101788,chips,downstream+upstream
CZE,202105,130.22604940835623,159.64427520332652,108.63692746744825,101.03390693414055,128.9925806271547,156.48437313849595,122.59012381057656,121.31269285231578,93.00144001625428,chips,downstream+upstream
