iso,period,exports,imports,net,exports_sa,exports_sa3m,imports_sa,imports_sa3m,net_sa,net_sa3m,exports_12m,imports_12m,net_12m
CHK,201911,13033892992.65182,30023143640.39336,-16989250647.74154,12479749160.395517,12472981329.02797,28979329942.743347,28584718446.02039,-16499580782.34783,-16111737116.99242,147513083906.14145,330924850163.782,-183411766257.64053
CHK,201912,13593152592.400583,31458382219.231686,-17865229626.8311,12496174174.65053,12608864923.378832,29669727981.53887,29335347824.369186,-17173553806.888342,-16726482900.990355,148077971814.04764,334870480297.1677,-186792508483.12015
CHK,202001,11853082048.97968,25834529663.77511,-13981447614.79543,11803825488.350016,12259916274.465355,28696130978.13837,29115062967.47353,-16892305489.788355,-16855146693.008175,147531083811.09402,336676086054.3256,-189145002243.2316
CHK,202002,9875050717.681183,25851538087.267086,-15976487369.585903,12289988859.661554,12196662840.887367,30881314048.124054,29749057669.2671,-18591325188.4625,-17552394828.379734,147792981632.24274,341813359942.8508,-194020378310.60806
CHK,202003,12228282539.551962,31542579456.933212,-19314296917.38125,12284923189.057041,12126245845.689537,30258411130.186317,29945285385.48291,-17973487941.129276,-17819039539.793373,147699195847.05887,345261683740.56604,-197562487893.5072
CHK,202004,12455517138.402885,29793927740.731396,-17338410602.32851,12813690036.746943,12462867361.821846,30991815634.549988,30710513604.286785,-18178125597.803047,-18247646242.46494,148385202673.79565,348491693119.2243,-200106490445.42865
CHK,202005,13118599236.278296,29507681910.952164,-16389082674.673868,13025760691.619976,12708124639.141321,30397430227.78793,30549218997.508076,-17371669536.167953,-17841094358.366753,149480739144.04227,351059235746.6034,-201578496602.56116
CHK,202006,12354962241.63288,31618433305.00068,-19263471063.367798,12786322491.717787,12875257740.028234,30956082093.753468,30781775985.363796,-18169759602.035683,-17906518245.335564,149962061885.2706,355300381728.06683,-205338319842.79626
CHK,202007,13403357368.449846,31902022189.372677,-18498664820.92283,13064969327.314123,12959017503.550629,31897329820.8609,31083614047.467434,-18832360493.546776,-18124596543.916805,150631423266.42023,358705527664.9568,-208074104398.5366
CHK,202008,13446834675.785496,34378618081.251305,-20931783405.46581,12853212121.082996,12901501313.371635,32937882557.568466,31930431490.72761,-20084670436.48547,-19028930177.355976,151065532575.76523,362945888719.16943,-211880356143.40427
CHK,202009,13877269922.488241,37649901120.45722,-23772631197.96898,13395933484.873947,13104704977.75702,34146441665.708687,32993884681.379353,-20750508180.83474,-19889179703.62233,152273091564.58722,370529415829.2435,-218256324264.65622
CHK,202010,13779670980.29401,35475891844.8194,-21696220864.525387,13413107252.911972,13220750952.956305,34490940411.68594,33858421544.9877,-21077833158.77397,-20637670592.031395,153019672454.5969,375036649260.1853,-222016976805.58838
CHK,202011,14561703254.9523,35721261709.389435,-21159558454.437134,13993463728.981657,13600834822.25586,34939621654.5019,34525667910.63218,-20946157925.52024,-20924833088.37632,154547482716.89734,380734767329.1814,-226187284612.284
CHK,202012,15562452346.375538,37895264666.52428,-22332812320.14874,14350449594.777643,13919006858.890425,35352086868.57497,34927549644.92094,-21001637273.797325,-21008542786.03051,156516782470.8723,387171649776.474,-230654867305.60162
CHK,202101,14548064088.494238,35516032226.38585,-20967968137.89161,14292987350.34039,14212300224.699896,37819735388.0751,36037147970.383995,-23526748037.734715,-21824847745.684097,159211764510.38687,396853152339.0847,-237641387828.6978
CHK,202102,12254420422.3253,30956936636.57492,-18702516214.24962,14986670047.846869,14543368997.654966,37375979835.791,36849267364.147026,-22389309787.94413,-22305898366.492058,161591134215.031,401958550888.3925,-240367416673.36154
CHK,202103,14768635433.32563,40075481781.38145,-25306846348.055817,14831764506.154438,14703807301.447233,37783498467.04928,37659737896.971794,-22951733960.89484,-22955930595.52456,164131487108.80466,410491453212.8408,-246359966104.0361
CHK,202104,14866942438.677559,36714361803.47284,-21847419364.79528,15419743018.78795,15079392524.263086,38517169466.29078,37892215923.043686,-23097426447.50283,-22812823398.7806,166542912409.0793,417411887275.5822,-250868974866.50287
CHK,202105,14620573000.00927,38350194173.6102,-23729621173.60093,14343140949.271023,14864882824.737803,39663227857.76962,38654631930.369896,-25320086908.4986,-23789749105.632095,168044886172.8103,426254399538.24023,-258209513365.42993
CHK,202106,15291483403.899311,42315840943.49,-27024357539.590687,15908620544.898336,15223834837.652437,40736520767.739845,39638972697.26675,-24827900222.841507,-24415137859.61431,170981407335.07675,436951807176.72955,-265970399841.65283
CHK,202107,16712526236.060627,39351029566.2731,-22638503330.212475,16080831953.7478,15444197815.972387,39449634280.60849,39949794302.039314,-23368802326.860687,-24505596486.066925,174290576202.6875,444400814553.63,-270110238350.94247
CHK,202108,17495690008.070824,40855294076.96737,-23359604068.896545,16899516559.264643,16296323019.303595,39841220092.65712,40009125047.00182,-22941703533.39248,-23712802027.698227,178339431534.97284,450877490549.34607,-272538059014.3732
CHK,202109,17413020893.582394,45287237111.231064,-27874216217.64867,16735943664.206347,16572097392.406263,40626217271.75712,39972357215.007576,-23890273607.550774,-23400259822.60131,181875182506.06702,458514826540.1199,-276639644034.0529
CHK,202110,17849901543.903145,39708450061.40525,-21858548517.502106,17529849430.961136,17055103218.144043,39268196168.320045,39911877844.24476,-21738346737.35891,-22856774626.100716,185945413069.67612,462747384756.7058,-276801971687.0296
CHK,202111,19277863268.228107,43170612629.90471,-23892749361.6766,18858619286.46731,17708137460.544933,42646292186.198654,40846901875.42527,-23787672899.731342,-23138764414.880337,190661573082.95193,470196735677.221,-279535162594.2691
CHK,202112,19856432389.642143,47507084945.244514,-27650652555.60237,18709753939.28528,18366074218.904575,43965196218.754,41959894857.75757,-25255442279.46872,-23593820638.852993,194955553126.21857,479808555955.9412,-284853002829.7227
CHK,202201,19233634903.121082,40289716573.66598,-21056081670.544895,18736122991.515526,18768165405.75604,41854105023.59926,42821864476.18397,-23117982032.083733,-24053699070.42793,199641123940.8454,484582240303.22144,-284941116362.376
CHK,202202,14983100383.628277,39646446700.160484,-24663346316.532207,17818295947.9165,18421390959.572433,48664010083.169846,44827770441.841034,-30845714135.253345,-26406379482.2686,202369803902.14838,493271750366.80695,-290901946464.65857
CHK,202203,18759954608.294617,46832077746.33047,-28072123138.03585,18564087703.383408,18372835547.605145,43848492061.19761,44788869055.9889,-25284404357.8142,-26416033508.383755,206361123077.11737,500028346331.756,-293667223254.6386
CHK,202204,17671418129.99153,39870577305.38197,-22199159175.39044,18467646302.11421,18283343317.804707,42580769336.73996,45031090493.70248,-24113123034.62575,-26747747175.89777,209165598768.43134,503184561833.6651,-294018963065.23376
CHK,202205,19056403136.344154,40489798605.549286,-21433395469.20513,18745674471.15159,18592469492.216404,41937777010.621544,42789012802.853035,-23192102539.469955,-24196543310.63663,213601428904.7662,505324166265.6042,-291722737360.83795
CHK,202206,19278319452.06928,43687982162.398,-24409662710.328724,19865725977.945553,19026348917.07045,41381968435.07251,41966838260.81134,-21516242457.126957,-22940489343.74089,217588264952.93616,506696307484.5122,-289108042531.576
CHK,202207,19467569957.290886,40396306332.65602,-20928736375.365135,18491928278.55504,19034442909.217392,40453089471.27584,41257611638.98997,-21961161192.720802,-22223168729.772575,220343308674.16644,507741584250.8951,-287398275576.7287
CHK,202208,19006010635.555027,40601813199.60515,-21595802564.05012,18522479374.41077,18960044543.63712,40056849116.33898,40630635674.22912,-21534369741.92821,-21670591130.592,221853629301.65063,507488103373.5329,-285634474071.88226
CHK,202209,19157062356.0767,44123409393.61451,-24966347037.53781,18323581272.098198,18445996308.354668,39187090891.2569,39899009826.29058,-20863509619.1587,-21453013517.935913,223597670764.14496,506324275655.9163,-282726604891.77136
CHK,202210,18645064872.705154,37875733665.77309,-19230668793.067932,18831014956.303974,18559025200.93765,37456551213.51632,38900163740.370735,-18625536257.212345,-20341138539.433086,224392834092.94696,504491559260.2842,-280098725167.3372
CHK,202211,17618831463.037537,34785612248.90823,-17166780785.870697,17530734695.348007,18228443641.25006,34281099865.551098,36974913990.10811,-16750365170.20309,-18746470348.858047,222733802287.75638,496106558879.2877,-273372756591.53134
CHK,202212,17158304141.679756,38061146674.7404,-20902842533.060646,16522422735.481544,17628057462.377842,34767909018.88499,35501853365.98413,-18245486283.403442,-17873795903.60629,220035674039.794,486660620608.7836,-266624946568.9896
CHK,202301,14710723362.296675,27942955175.976093,-13232231813.679419,14256774182.665447,16103310537.831665,28818237092.499115,32622415325.645065,-14561462909.833668,-16519104787.8134,215512762498.9696,474313859211.0937,-258801096712.1241
CHK,202302,14832592956.72548,27795377067.553883,-12962784110.828403,17144536067.845049,15974577661.997347,34281837215.373276,32622661108.919125,-17137301147.528227,-16648083446.921778,215362255072.06677,462462789578.4871,-247100534506.42032
CHK,202303,17181760447.924427,35975801145.62308,-18794040697.69865,16577949346.020864,15993086532.177118,33331087644.844456,32143720650.905613,-16753138298.823591,-16150634118.728495,213784060911.6966,451606512977.77966,-237822452066.08313
CHK,202304,15378502692.87933,30640303313.751087,-15261800620.871758,16035777115.392519,16586087509.75281,33165106237.751762,33592677032.656498,-17129329122.359243,-17006589522.903688,211491145474.5844,442376238986.1488,-230885093511.56442
CHK,202305,14579846978.015078,32885400564.750866,-18305553586.735786,14303752356.461115,15639159605.958166,34482531985.23504,33659575289.277084,-20178779628.773926,-18020415683.318916,207014589316.25534,434771840945.3504,-227757251629.0951
CHK,202306,15878981705.611795,36830336708.89148,-20951355003.279686,16214520569.358295,15518016680.403976,35497778459.62509,34381805560.87063,-19283257890.266796,-18863788880.466652,203615251569.79785,427914195491.8439,-224298943922.04602
CHK,202307,15609215033.599203,36342926899.80495,-20733711866.20574,14821935833.857409,15113402919.892273,37266813292.20411,35749041245.68808,-22444877458.346703,-20635638325.795807,199756896646.10617,423860816058.99286,-224103919412.88666
CHK,202308,16129731312.225737,34777367007.75814,-18647635695.532402,15886721443.169125,15641059282.128275,34899008475.52617,35887866742.45179,-19012287032.357044,-20246807460.323517,196880617322.7769,418036369867.1458,-221155752544.36893
CHK,202309,17440551462.399567,39803909310.93714,-22363357848.537575,16963217109.905222,15890624795.643919,35766089763.67064,35977303843.8003,-18802872653.76542,-20086679048.15638,195164106429.09976,413716869784.46844,-218552763355.36868
CHK,202310,14802879257.900255,38536006857.65626,-23733127599.756004,15540397894.506416,16130112149.193588,38673822176.620094,36446306805.2723,-23133424282.113678,-20316194656.078712,191321920814.29483,414377142976.35156,-223055222162.05676
CHK,202311,15806821526.730377,37438618966.72745,-21631797439.99707,16138626163.274948,16214080389.22886,37441157613.82513,37293689851.371956,-21302531450.55018,-21079609462.143097,189509910877.98767,417030149694.17084,-227520238816.18314
CHK,202312,17022802693.414492,41016508843.217606,-23993706149.803116,16907960782.842104,16195661613.541155,37701027311.717026,37938669034.05408,-20793066528.874924,-21743007420.512924,189374409429.7224,419985511862.648,-230611102432.9256
CHK,202401,17055835557.81063,35714618057.25406,-18658782499.443428,16515859254.312962,16520815400.14334,35842511944.24893,36994898956.59702,-19326652689.93597,-20474083556.453682,191719521625.23636,427757174743.926,-236037653118.68964
CHK,202402,15052152045.81171,31262341115.814415,-16210189070.002705,16878064493.857891,16767294843.670984,37334879959.799545,36959473071.92184,-20456815465.941654,-20192178228.250854,191939080714.3226,431224138792.1865,-239285058077.86392
CHK,202403,18232003247.999092,41478737494.40418,-23246734246.40509,17002223150.786568,16798715632.985807,36559185009.917725,36578858971.322075,-19556961859.131157,-19780143338.336266,192989323514.39725,436727075140.96765,-243737751626.57037
CHK,202404,17226268712.627808,36433108956.08809,-19206840243.46028,16411079807.91919,16763789150.854548,34935040259.51913,36276368409.74547,-18523960451.599937,-19512579258.890923,194837089534.14572,442519880783.3046,-247682791249.1589
CHK,202405,17150897200.872839,36912402502.934265,-19761505302.061424,16830476843.719242,16747926600.808334,39878817081.0649,37124347450.16726,-23048340237.34566,-20376420849.358925,197408139757.0035,446546882721.48804,-249138742964.4845
CHK,202406,18378598073.85964,40559526945.97751,-22180928872.11787,18765447263.58659,17335667971.741673,40577611888.88186,38463823076.48863,-21812164625.29527,-21128155104.74696,199907756125.25134,450276072958.5741,-250368316833.32272
CHK,202407,19365430044.130543,36963049533.97954,-17597619489.848995,18439403637.409344,18011775914.90506,39292785578.21812,39916404849.3883,-20853381940.808773,-21904628934.48324,203663971135.78268,450896195592.74866,-247232224456.96597
CHK,202408,18366585604.978672,40222085309.86611,-21855499704.88744,18380792410.998528,18528547770.66482,41620820066.24316,40497072511.11437,-23240027655.24463,-21968524740.44955,205900825428.5356,456340913894.8566,-250440088466.32098
CHK,202409,18685966083.60027,45454440188.86569,-26768474105.265423,18569972389.917915,18463389479.44193,41842332189.6842,40918645944.71516,-23272359799.76628,-22455256465.273228,207146240049.73633,461991444772.78516,-254845204723.04886
CHK,202410,17647820722.810253,39818427077.43707,-22170606354.62682,19377574756.152935,18776113185.689793,40816902071.90958,41426684775.94565,-21439327315.75664,-22650571590.255856,209991181514.64633,463273864992.566,-253282683477.91965
CHK,202411,19172538329.549053,40800594510.48455,-21628056180.935497,20214617874.719894,19387388340.26358,41634115565.82537,41431116609.13972,-21419497691.105476,-22043728268.876137,213356898317.465,466635840536.32306,-253278942218.8581
CHK,202412,18967636710.854053,43999999082.65936,-25032362371.80531,19395454993.6487,19662549208.173843,40783311738.06272,41078109791.932556,-21387856744.41402,-21415560583.758713,215301732334.90457,469619330775.76483,-254317598440.8603
