iso,freq,period,px,pm,tot,px_2021,pm_2021,tot_2021,px_direct,pm_direct,tot_direct,base_period,cov_x,cov_m
THA,m3_sa,202012,88.10206606252636,201.0817636956986,43.81405078376631,97.8835082876215,86.99134119663877,112.52097845734052,,,,201704,0.9387319831695115,0.9738236527209496
THA,m3_sa,202101,89.2872668538892,198.7906848925548,44.9152166773551,99.20029479069314,86.00018210687524,115.34893573529143,,,,201704,0.9387319831695115,0.9738236527209496
THA,m3_sa,202102,91.5484003200926,196.92411557560845,46.48917683468933,101.71246829887696,85.19267293581296,119.39109878088995,,,,201704,0.9387319831695115,0.9738236527209496
THA,m3_sa,202103,90.01743538250089,212.50345863121893,42.3604566073055,100.01152953711781,91.93255785855042,108.7879330965618,,,,201704,0.9387319831695115,0.9738236527209496
THA,m3_sa,202104,88.48918788944108,215.3642821667685,41.08814470029854,98.31360992140424,93.1701980687337,105.52044748136753,,,,201704,0.9387319831695115,0.9738236527209496
THA,m3_sa,202105,88.19714796520846,219.25761882239578,40.225351547145266,97.98914656178616,94.85452076005241,103.30466674294125,,,,201704,0.9387319831695115,0.9738236527209496
THA,m3_sa,202106,89.65274073936722,232.86895521713726,38.49922401883543,99.60634504237177,100.74301301661059,98.8717153277405,,,,201704,0.9387319831695115,0.9738236527209496
THA,m3_sa,202107,89.81162390572811,234.0978186035168,38.3649982052327,99.78286805058606,101.27463991386804,98.52700353755816,,,,201704,0.9387319831695115,0.9738236527209496
THA,m3_sa,202108,89.50716066745493,249.2578009119392,35.909472176992,99.44460209112898,107.83310234869495,92.22084863102569,,,,201704,0.9387319831695115,0.9738236527209496
THA,m3_sa,202109,88.97114891695843,251.00512042810615,35.445949773937734,98.84908018152076,108.58902205725914,91.03045437631579,,,,201704,0.9387319831695115,0.9738236527209496
THA,m3_sa,202110,89.82704844161053,258.41210265083976,34.761161540093454,99.8000050798676,111.79340671120696,89.27181666238904,,,,201704,0.9387319831695115,0.9738236527209496
THA,m3_sa,202111,91.80197527118972,250.58619670213704,36.634889103772736,101.99419615086208,108.40778863205259,94.0838268521841,,,,201704,0.9387319831695115,0.9738236527209496
THA,m3_sa,202112,92.9735594706608,254.74948190711982,36.4960740153962,103.29585429378447,110.20889559028303,93.7273291239586,,,,201704,0.9387319831695115,0.9738236527209496
THA,m3_sa,202201,94.79154160349606,309.9205294573617,30.585757506760235,105.31567604279812,134.07681545238506,78.54876004285697,,,,201704,0.9387319831695115,0.9738236527209496
THA,m3_sa,202202,93.87755353964523,352.8651726238958,26.604369267041662,104.3002133843034,152.65538785799293,68.32396474687697,,,,201704,0.9387319831695115,0.9738236527209496
THA,m3_sa,202203,94.2427309660446,394.53190369817884,23.8872268839737,104.7059342628359,170.68111407410473,61.34594025287159,,,,201704,0.9387319831695115,0.9738236527209496
THA,m3_sa,202204,94.58637323637694,384.23454069727336,24.616832485890086,105.08772906651485,166.22630225142237,63.219675612807926,,,,201704,0.9387319831695115,0.9738236527209496
THA,m3_sa,202205,94.44990197541982,384.3446393206832,24.574273272643268,104.9361062226937,166.27393276121254,63.11037724319263,,,,201704,0.9387319831695115,0.9738236527209496
THA,m3_sa,202206,93.48644598747762,392.1487463214842,23.839537130851177,103.86568351417777,169.6501202501443,61.22346589618137,,,,201704,0.9387319831695115,0.9738236527209496
THA,m3_sa,202207,93.17205676219348,403.69846813664384,23.079616128406165,103.51638954510332,174.64672348597674,59.27187609300622,,,,201704,0.9387319831695115,0.9738236527209496
THA,m3_sa,202208,92.39208876856456,408.2889793744625,22.629092000013816,102.64982639873769,176.63265558651474,58.11486333480378,,,,201704,0.9387319831695115,0.9738236527209496
THA,m3_sa,202209,93.25171267806672,440.8689350981268,21.15179937940312,103.60488917797235,190.72729048745825,54.32095685582297,,,,201704,0.9387319831695115,0.9738236527209496
THA,m3_sa,202210,95.37781079730048,433.1573005435656,22.01920888268803,105.96703517721167,187.39110812865005,56.54859306582566,,,,201704,0.9387319831695115,0.9738236527209496
